timestamp,subscription_id,resource_group,region,service_type,units_used,provision_capacity,cost_use,availability,external_holiday,internal_maintenance,forecast
2025-12-21,sub-60935,rg-738,Central US,app service,971,1419,10.06,97.82,0,1,911.8994
2021-02-12,sub-62936,rg-739,West US,SQL Database,200,604,8.96,93.08,1,0,347.82544
2021-10-20,sub-21217,rg-590,West Europe,SQL Database,867,1353,39.81,90.67,0,0,944.7566
2024-06-01,sub-54883,rg-110,West Europe,functions,4,203,37.61,96.22,0,0,65.861595
2025-08-10,sub-47129,rg-513,Central US,Cosmos DB,614,850,19.54,97.86,0,0,611.61505
2025-07-30,sub-60041,rg-186,East US,Storage Account,694,1077,1.14,96.99,0,0,790.15857
2022-02-07,sub-75733,rg-657,Southeast Asia,Virtual Machine,56,395,8.9,93.19,0,0,233.71992
2025-12-14,sub-41825,rg-258,West US,SQL Database,256,342,6.71,96.26,0,0,194.10289
2024-02-15,sub-65099,rg-127,EAST US,Virtual Machine,51,416,11.47,93.18,0,0,214.3764
2024-12-24,sub-77002,rg-319,East US,Functions,699,1059,49.6,91.08,0,0,791.6325
2023-07-21,sub-80878,rg-437,North Europe,VIRTUAL MACHINE,112,577,48.84,92.41,0,0,235.69302
2025-02-12,sub-87398,rg-168,west europe,Cosmos DB,999,1458,10.53,99.69,0,1,950.954
2021-01-27,sub-18612,rg-377,West US,Cosmos DB,166,336,46.03,99.06,0,0,204.5955
2022-01-12,sub-64720,rg-962,Southeast Asia,Functions,151,229,15.03,95.4,0,0,146.44066
2025-12-24,sub-79367,rg-305,West US,Cosmos DB,984,1296,36.27,99.61,0,1,906.48694
2021-02-18,sub-89818,rg-291,West US,Storage Account,616,799,49.02,90.27,1,0,607.4665
2021-04-22,sub-75731,rg-253,Southeast Asia,Functions,178,627,7.12,90.85,0,0,361.04596
2022-11-14,sub-85841,rg-411,West US,storage account,5,241,23.88,93.78,0,0,110.157936
2022-04-06,sub-83379,rg-512,East US,App Service,188,549,30.47,97.57,0,1,286.80365
2023-01-25,sub-81415,rg-216,North Europe,Functions,493,561,44.94,92.58,0,0,352.028
2023-03-03,sub-23144,rg-540,SOUTHEAST ASIA,SQL Database,527,782,0.95,93.14,0,0,536.0873
2021-11-24,sub-57890,rg-770,Central US,SQL Database,529,931,19.45,98.35,0,0,675.6277
2024-11-17,sub-45224,rg-933,central us,Cosmos DB,67,96,36.2,94.22,1,0,68.29185
2025-04-30,sub-29868,rg-282,SOUTHEAST ASIA,VIRTUAL MACHINE,113,347,35.16,94.12,0,0,163.54906
2025-10-25,sub-84069,rg-608,West Europe,storage account,966,1075,35.99,90.03,0,0,802.7949
2024-10-20,sub-10823,rg-778,West US,Functions,522,935,32.13,92.12,0,0,669.07214
2022-01-04,sub-37947,rg-416,East US,Virtual Machine,922,1261,3.24,99.49,0,0,872.31134
2022-01-22,sub-28594,rg-158,Southeast Asia,Virtual Machine,720,987,26.89,94.46,0,0,748.133
2024-08-25,sub-26686,rg-856,West Europe,Storage Account,526,974,30.14,99.14,0,0,686.38086
2021-12-19,sub-97555,rg-608,East US,Storage Account,847,955,30.83,94.2,1,0,673.7428
2022-06-01,sub-37466,rg-698,west us,SQL Database,597,680,22.2,93.14,0,0,369.42154
2022-04-17,sub-37999,rg-752,Central US,Storage Account,794,1291,13.61,97.34,1,0,896.7066
2024-07-01,sub-82769,rg-573,WEST US,Functions,719,776,40.77,91.05,0,0,585.36615
2025-05-14,sub-39512,rg-811,Southeast Asia,Functions,286,356,21.76,90.74,0,0,209.31494
2023-11-07,sub-99854,rg-348,CENTRAL US,STORAGE ACCOUNT,74,541,38.6,98.34,0,0,254.64293
2022-11-02,sub-77226,rg-663,West US,storage account,987,1236,13.9,94.62,0,0,940.6218
2025-01-13,sub-90022,rg-700,east us,Functions,582,944,45.73,96.39,0,1,686.1733
2024-09-15,sub-52578,rg-223,West US,Virtual Machine,819,999,42.79,90.9,0,0,758.544
2023-11-27,sub-23526,rg-977,Southeast Asia,Functions,461,873,12.4,98.49,0,0,618.20465
2022-08-11,sub-93499,rg-937,west us,SQL Database,301,514,31.58,93.58,0,0,240.3281
2021-03-26,sub-83379,rg-750,West US,VIRTUAL MACHINE,446,777,38.02,90.58,0,0,478.65778
2024-04-17,sub-65009,rg-135,West Europe,SQL Database,95,268,14.86,94.93,0,0,140.2355
2025-09-16,sub-98896,rg-607,southeast asia,App Service,417,548,24.1,98.18,0,0,281.71863
2025-04-05,sub-82060,rg-687,southeast asia,Storage Account,353,832,33.44,94.66,0,0,538.3917
2022-10-08,sub-91544,rg-951,West Europe,SQL DATABASE,678,763,12.43,92.58,0,0,571.2354
2022-02-05,sub-23918,rg-507,East US,App Service,255,532,10.9,96.68,1,0,285.13763
2024-05-08,sub-39492,rg-414,East US,Virtual Machine,678,759,16.03,90.82,0,0,531.18097
2021-10-13,sub-29592,rg-925,Southeast Asia,Storage Account,358,516,16.05,95.78,0,0,248.6162
2025-05-30,sub-30336,rg-631,WEST US,Functions,662,689,11.75,99.29,0,0,541.6304
2024-01-17,sub-87156,rg-187,West Europe,Virtual Machine,524,975,14.08,90.61,1,0,718.35767
2022-03-25,sub-79733,rg-244,East US,Virtual Machine,580,1005,1.52,90.2,0,0,742.4572
2022-05-31,sub-57937,rg-432,North Europe,virtual machine,538,539,31.94,99.73,0,0,452.28952
2022-12-05,sub-62971,rg-129,West US,Storage Account,869,884,34.06,97.98,0,0,673.63196
2024-04-12,sub-55619,rg-324,west us,App Service,308,340,19.13,94.53,0,0,203.2547
2022-07-21,sub-37851,rg-366,WEST EUROPE,Storage Account,765,804,15.58,91.81,0,0,590.39105
2022-11-13,sub-67369,rg-341,West US,Virtual Machine,977,1363,36.11,97.21,0,0,931.8533
2023-02-12,sub-51295,rg-646,SOUTHEAST ASIA,Cosmos DB,307,639,33.74,96.91,0,0,382.1291
2025-01-04,sub-82942,rg-201,West Europe,Cosmos DB,483,768,1.18,95.55,0,0,511.56293
2024-11-16,sub-40236,rg-665,West Europe,Functions,62,505,11.46,97.5,0,0,245.524
2023-07-04,sub-48524,rg-188,Central US,sql database,460,752,5.82,97.98,0,0,491.38223
2023-03-05,sub-86260,rg-821,North Europe,Storage Account,797,1230,34.61,93.35,0,0,842.7864
2025-09-21,sub-35526,rg-880,West Europe,APP SERVICE,61,240,20.74,94.87,0,0,110.157936
2023-02-22,sub-15152,rg-311,WEST US,App Service,523,1003,19.18,99.1,0,0,702.23615
2022-07-28,sub-87295,rg-404,East US,Storage Account,845,1332,6.99,93.43,1,0,921.48016
2021-01-09,sub-23304,rg-601,West Europe,FUNCTIONS,981,1144,12.14,93.22,0,0,821.363
2022-10-20,sub-54956,rg-122,North Europe,Cosmos DB,698,987,32.25,93.02,0,0,752.3224
2025-05-13,sub-89329,rg-553,North Europe,Storage Account,542,683,9.31,99.64,0,0,509.72784
2022-02-10,sub-61327,rg-988,North Europe,Storage Account,911,1408,40.71,98.75,0,0,927.0698
2022-09-15,sub-84482,rg-422,North Europe,SQL Database,869,1038,45.76,96.62,0,0,775.6953
2021-02-04,sub-67429,rg-216,Central US,App Service,322,818,32.39,95.87,0,0,505.43698
2021-10-30,sub-42706,rg-897,Central US,Cosmos DB,723,910,1.37,97.49,1,0,655.0821
2025-11-25,sub-45136,rg-717,Southeast Asia,Functions,592,682,13.93,97.62,1,1,546.26306
2021-01-04,sub-35245,rg-676,East US,FUNCTIONS,740,1119,32.48,98.32,0,0,781.88184
2023-04-21,sub-91780,rg-456,Central US,Storage Account,122,394,16.64,97.1,0,0,196.24959
2024-02-18,sub-23137,rg-248,North Europe,Virtual Machine,536,903,14.68,95.33,0,0,643.2962
2023-02-09,sub-70952,rg-657,Southeast Asia,Virtual Machine,635,970,34.52,90.93,0,0,693.3201
2023-05-27,sub-93865,rg-885,West Europe,Cosmos DB,219,605,12.36,96.43,0,0,306.056
2022-09-06,sub-70457,rg-955,West Europe,App Service,296,598,16.69,91.14,0,0,354.75165
2022-03-30,sub-74415,rg-777,SOUTHEAST ASIA,Storage Account,601,897,25.35,90.17,0,0,600.19073
2021-10-21,sub-15918,rg-723,Central US,SQL Database,954,1223,31.86,96.29,0,0,858.3538
2021-12-11,sub-27442,rg-943,southeast asia,Cosmos DB,27,422,33.32,90.69,0,0,169.13432
2021-04-03,sub-94116,rg-274,Southeast Asia,Storage Account,702,866,10.81,99.18,0,0,615.8995
2021-05-17,sub-46680,rg-638,West Europe,FUNCTIONS,319,507,33.41,93.27,1,0,248.6162
2025-06-08,sub-81880,rg-391,North Europe,VIRTUAL MACHINE,210,219,17.36,96.79,0,0,159.65652
2024-10-25,sub-63866,rg-297,East US,sql database,521,831,0.25,98.69,0,0,522.82605
2022-01-01,sub-67857,rg-923,West Europe,App Service,523,763,26.05,95.39,0,0,537.23627
2022-07-05,sub-22580,rg-402,west europe,Virtual Machine,299,550,23.04,97.19,1,0,286.80365
2025-04-17,sub-31486,rg-665,East US,SQL Database,135,626,42.21,94.41,0,1,427.2642
2021-04-26,sub-29908,rg-897,NORTH EUROPE,VIRTUAL MACHINE,586,799,11.88,97.65,0,0,518.06976
2023-07-23,sub-93637,rg-963,southeast asia,App Service,827,1299,27.17,90.7,0,0,900.1743
2021-10-13,sub-87951,rg-389,North Europe,App Service,646,709,36.93,98.96,0,1,467.05215
2024-03-12,sub-38284,rg-165,West US,functions,307,370,44.12,90.75,0,0,234.36682
2022-12-08,sub-38527,rg-343,north europe,SQL Database,230,694,19.03,99.24,1,0,372.97128
2023-02-11,sub-79701,rg-977,West US,SQL Database,272,770,41.64,98.51,0,0,466.37012
2021-03-31,sub-48541,rg-259,North Europe,Virtual Machine,430,887,42.98,93.89,0,0,618.2982
2025-11-21,sub-34259,rg-920,West Europe,Cosmos DB,524,720,41.64,99.24,0,1,435.3923
2025-08-05,sub-63351,rg-750,North Europe,Virtual Machine,573,1002,20.35,97.05,0,0,712.79315
2023-12-24,sub-17263,rg-146,West Europe,Virtual Machine,936,1138,20.3,94.4,0,0,813.06464
2021-10-21,sub-34211,rg-713,Central US,cosmos db,142,184,29.7,91.14,0,0,98.12766
2021-12-24,sub-79329,rg-710,WEST EUROPE,SQL Database,819,989,43.16,91.66,0,0,749.3879
2025-05-08,sub-30024,rg-530,East US,SQL Database,298,793,10.43,96.03,0,0,507.59164
2021-03-14,sub-25783,rg-556,Southeast Asia,App Service,867,1312,2.55,93.2,0,0,914.3099
2021-03-27,sub-11568,rg-365,CENTRAL US,Storage Account,562,827,38.89,94.76,0,0,563.0612
2022-08-10,sub-17984,rg-227,Southeast Asia,Cosmos DB,375,530,22.01,94.41,0,0,280.85324
2025-05-21,sub-46429,rg-669,CENTRAL US,Functions,745,1194,49.92,90.4,0,0,821.92834
2024-11-04,sub-74405,rg-778,West US,SQL Database,39,137,41.56,95.01,0,0,72.17747
2021-09-14,sub-16985,rg-582,CENTRAL US,App Service,261,598,2.31,95.95,1,0,331.29526
2022-01-29,sub-38176,rg-640,NORTH EUROPE,storage account,690,759,28.01,94.2,0,0,463.30984
2025-08-04,sub-67294,rg-993,WEST EUROPE,Virtual Machine,784,969,9.24,95.77,0,0,711.3651
2023-07-07,sub-65113,rg-253,West US,FUNCTIONS,873,1221,0.93,93.16,0,0,875.3227
2022-09-30,sub-28790,rg-232,Southeast Asia,App Service,886,1083,45.93,94.13,0,0,795.4437
2024-02-03,sub-61686,rg-191,North Europe,Virtual Machine,637,859,6.88,93.19,0,0,616.45087
2022-06-03,sub-37137,rg-519,Southeast Asia,SQL Database,19,512,27.78,93.08,0,0,171.30946
2022-07-22,sub-30992,rg-482,North Europe,App Service,662,1071,43.28,98.49,1,0,789.7529
2022-11-29,sub-67407,rg-908,Central US,sql database,142,342,25.73,91.32,0,0,188.52667
2022-05-25,sub-97275,rg-159,Southeast Asia,Cosmos DB,97,197,27.88,91.44,0,0,91.852394
2022-05-17,sub-97464,rg-152,East US,virtual machine,67,478,40.12,94.77,0,0,216.71512
2024-02-16,sub-76176,rg-941,West Europe,Cosmos DB,163,549,46.15,90.32,0,0,290.21323
2022-05-13,sub-27119,rg-991,West Europe,App Service,217,358,12.98,91.77,0,0,210.28386
2025-08-25,sub-36167,rg-769,Southeast Asia,SQL Database,732,795,40.18,97.17,0,0,564.20087
2025-04-01,sub-78887,rg-521,Central US,Cosmos DB,638,653,22.87,95.82,1,0,485.0673
2021-02-27,sub-73911,rg-423,West Europe,Cosmos DB,328,532,23.96,91.2,0,0,281.86353
2024-11-29,sub-46035,rg-684,Central US,Functions,504,720,33.77,94.71,1,0,494.24368
2021-06-25,sub-26730,rg-362,West US,App Service,994,1423,11.51,97.75,1,1,868.0616
2022-11-30,sub-40784,rg-111,Southeast Asia,Virtual Machine,157,267,21.92,91.99,0,0,135.9511
2024-07-08,sub-83091,rg-563,southeast asia,Cosmos DB,149,647,29.38,90.64,0,0,339.33493
2025-11-04,sub-66874,rg-614,East US,Functions,455,596,20.58,98.04,0,0,336.4863
2022-09-17,sub-24431,rg-520,North Europe,Virtual Machine,759,835,40.12,91.38,0,0,607.8449
2023-05-09,sub-54263,rg-390,Central US,Functions,821,1112,36.57,94.37,0,0,809.6462
2023-01-30,sub-26394,rg-999,Southeast Asia,STORAGE ACCOUNT,28,275,38.73,98.59,0,0,125.01412
2022-03-17,sub-55306,rg-921,West Europe,Virtual Machine,260,357,17.95,97.92,0,0,186.73753
2021-03-29,sub-76008,rg-979,Central US,App Service,473,836,28.39,99.57,0,0,576.4158
2025-04-24,sub-42505,rg-397,north europe,Storage Account,272,669,36.8,91.34,0,0,409.3154
2024-11-09,sub-61477,rg-595,Central US,Virtual Machine,639,1019,43.62,96.23,0,1,730.7231
2022-05-17,sub-98380,rg-714,west us,Cosmos DB,794,1165,7.18,92.45,0,0,862.81946
2022-02-03,sub-65652,rg-533,Southeast Asia,FUNCTIONS,644,1141,19.03,94.13,0,0,728.5931
2022-07-26,sub-88733,rg-168,North Europe,Cosmos DB,892,946,14.27,94.68,0,0,764.3778
2024-09-24,sub-20258,rg-730,Southeast Asia,App Service,459,714,45.35,94.32,0,0,473.9301
2025-04-15,sub-38282,rg-504,West US,Virtual Machine,621,908,25.82,95.95,0,0,639.0118
2024-07-28,sub-91978,rg-723,North Europe,APP SERVICE,542,574,11.06,98.64,0,0,421.48578
2023-09-29,sub-36915,rg-492,Southeast Asia,Storage Account,141,383,26.21,95.47,0,0,178.77681
2021-01-04,sub-20655,rg-935,CENTRAL US,Cosmos DB,509,903,17.28,99.51,0,0,638.4604
2021-10-19,sub-45781,rg-442,Southeast Asia,Cosmos DB,814,1164,49.72,90.86,0,0,821.45966
2022-05-23,sub-67233,rg-568,West US,Functions,896,1255,34.79,99.03,0,0,873.48846
2023-03-30,sub-57217,rg-794,Southeast Asia,virtual machine,782,957,11.53,97.99,0,0,791.54083
2025-08-25,sub-26285,rg-257,West US,Storage Account,532,1013,21.07,90.52,0,1,698.9082
2023-04-21,sub-79397,rg-607,North Europe,Functions,731,1107,42.76,95.7,0,0,792.84766
2025-01-31,sub-80120,rg-346,West Europe,Virtual Machine,227,582,4.73,98.95,0,0,287.26935
2025-03-01,sub-13503,rg-136,Southeast Asia,Cosmos DB,25,175,6.78,99.68,0,1,99.21776
2022-11-30,sub-12602,rg-564,Southeast Asia,Cosmos DB,390,425,15.7,95.05,0,0,216.71512
2025-12-11,sub-15486,rg-455,East US,Functions,839,1079,19.79,92.82,0,0,788.22296
2025-05-22,sub-90498,rg-392,East US,Storage Account,28,191,33.52,94.29,0,0,91.852394
2024-03-12,sub-51511,rg-208,West Europe,Functions,520,721,18.32,93.8,0,0,459.5182
2024-10-08,sub-28245,rg-684,west europe,SQL Database,891,913,22.98,97.81,0,0,692.95917
2022-07-12,sub-99766,rg-281,North Europe,Virtual Machine,180,209,19.91,95.56,0,0,67.92942
2022-10-18,sub-13096,rg-538,West Europe,Functions,718,1147,20.69,91.53,0,0,815.3698
2024-07-29,sub-81529,rg-330,Central US,App Service,278,519,49.95,93.68,1,0,303.3074
2025-02-04,sub-86903,rg-136,East US,SQL Database,757,829,11.85,96.41,0,0,589.5609
2021-11-27,sub-39701,rg-983,Central US,SQL Database,866,1242,48.04,91.49,0,0,876.59393
2021-03-06,sub-29767,rg-642,Central US,SQL Database,487,831,41.59,95.58,0,0,552.95935
2024-07-17,sub-20701,rg-750,Southeast Asia,SQL DATABASE,549,882,11.62,93.64,0,0,625.0482
2025-04-16,sub-86625,rg-322,EAST US,Functions,826,980,1.05,91.34,1,0,779.1843
2021-02-01,sub-85042,rg-377,East US,Storage Account,70,206,27.93,99.05,0,0,91.852394
2023-05-19,sub-36626,rg-860,West US,Functions,417,492,42.63,94.1,0,0,330.72318
2024-01-10,sub-23103,rg-153,southeast asia,SQL Database,988,1117,9.91,94.56,0,0,840.2972
2022-02-13,sub-36065,rg-909,East US,STORAGE ACCOUNT,200,325,32.18,99.77,0,0,183.13245
2022-06-21,sub-12601,rg-698,East US,VIRTUAL MACHINE,549,713,45.52,93.91,0,0,473.9301
2023-06-28,sub-12727,rg-418,West Europe,storage account,570,638,1.48,97.75,0,0,410.53534
2025-11-09,sub-89658,rg-343,Central US,Storage Account,119,161,23.78,98.86,0,0,91.852394
2025-02-21,sub-72033,rg-124,East US,App Service,780,1250,32.6,95.77,0,0,858.3538
2025-08-30,sub-99229,rg-920,Southeast Asia,App Service,417,768,6.75,98.78,0,0,510.08524
2025-11-18,sub-54046,rg-948,southeast asia,Functions,15,272,13.55,97.5,0,0,137.45569
2023-04-24,sub-42598,rg-380,CENTRAL US,App Service,530,999,3.56,96.26,0,0,718.9335
2021-03-02,sub-32845,rg-918,Central US,SQL Database,178,545,2.96,99.51,0,0,262.88577
2023-07-14,sub-76057,rg-783,West Europe,SQL Database,922,1096,3.53,98.38,0,0,757.95355
2023-02-02,sub-33411,rg-392,West Europe,VIRTUAL MACHINE,135,236,0.12,92.44,0,0,104.75719
2021-08-17,sub-15477,rg-643,central us,Virtual Machine,788,934,31.46,95.8,0,0,723.64606
2024-05-03,sub-51137,rg-733,West US,Cosmos DB,684,692,36.76,92.65,0,0,503.4501
2021-01-15,sub-57142,rg-758,West US,Storage Account,451,556,5.52,96.79,0,0,342.29147
2024-03-23,sub-58784,rg-526,north europe,App Service,368,484,25.67,99.01,0,0,283.32095
2022-10-16,sub-79377,rg-371,East US,Storage Account,726,838,43.39,92.14,0,0,743.059
2023-03-15,sub-60052,rg-925,West Europe,SQL DATABASE,585,730,6.44,95.39,0,0,412.93405
2025-11-11,sub-47682,rg-234,north europe,cosmos db,679,1089,5.15,94.98,0,0,738.6294
2025-09-18,sub-21135,rg-687,East US,FUNCTIONS,161,590,33.38,91.45,0,0,334.1811
2025-11-16,sub-46593,rg-657,West US,App Service,650,1118,37.54,99.7,0,0,734.58655
2021-06-03,sub-15935,rg-230,southeast asia,Storage Account,260,435,15.2,91.22,0,0,205.01497
2023-02-03,sub-47196,rg-106,central us,SQL Database,541,650,42.35,92.83,0,0,431.7408
2022-11-20,sub-58408,rg-134,Central US,functions,392,658,3.62,94.3,0,0,380.70984
2025-02-15,sub-47628,rg-582,Southeast Asia,SQL Database,788,910,34.71,95.1,0,0,683.21594
2024-05-06,sub-67834,rg-604,Central US,Functions,92,551,24.99,97.77,0,0,246.74425
2022-09-07,sub-60506,rg-452,North Europe,SQL DATABASE,598,989,44.22,94.17,0,0,754.7217
2022-05-15,sub-62793,rg-173,Central US,VIRTUAL MACHINE,287,623,40.57,99.17,1,0,357.23148
2023-05-14,sub-10414,rg-667,Southeast Asia,App Service,640,890,1.84,92.63,0,0,587.6417
2021-06-28,sub-49728,rg-689,EAST US,Storage Account,58,304,15.15,93.46,0,0,119.82448
2022-05-12,sub-35646,rg-329,West Europe,SQL Database,52,257,31.9,97.03,0,0,135.9511
2023-07-21,sub-31201,rg-192,West US,Virtual Machine,124,208,30.4,91.17,1,0,97.371765
2024-02-04,sub-47953,rg-564,East US,SQL Database,348,433,47.99,92.24,0,0,230.33972
2022-10-27,sub-69842,rg-331,East US,Functions,103,156,39.41,91.2,0,0,103.45881
2024-10-25,sub-61433,rg-592,West Europe,SQL Database,699,809,22.48,95.26,0,1,558.7293
2021-06-22,sub-26017,rg-996,SOUTHEAST ASIA,SQL DATABASE,609,625,23.35,90.48,0,0,481.2064
2022-06-19,sub-81228,rg-186,West US,SQL Database,690,1011,27.67,92.5,0,0,746.9886
2025-07-08,sub-17400,rg-980,Southeast Asia,SQL Database,912,1172,18.06,90.36,0,0,877.90137
2022-07-19,sub-88316,rg-727,West US,Cosmos DB,48,360,46.79,91.28,0,0,223.85742
2022-03-14,sub-71842,rg-255,Southeast Asia,Cosmos DB,992,1258,31.59,98.45,0,0,880.5648
2025-02-14,sub-13671,rg-686,North Europe,Virtual Machine,205,440,19.75,91.59,0,0,242.48103
2025-05-06,sub-58731,rg-231,SOUTHEAST ASIA,Virtual Machine,599,710,26.98,97.9,0,0,461.32278
2025-12-23,sub-92146,rg-209,West Europe,storage account,179,251,17.62,97.56,0,0,135.9511
2025-02-15,sub-38936,rg-786,West US,SQL DATABASE,274,603,8.18,94.93,0,0,338.46548
2025-11-10,sub-40054,rg-650,East US,Cosmos DB,76,510,30.37,99.17,0,1,227.58415
2024-07-19,sub-41537,rg-346,Southeast Asia,sql database,695,1031,2.71,92.79,0,0,778.556
2023-09-08,sub-42760,rg-330,Central US,App Service,739,1199,13.29,91.22,0,0,845.38934
2023-11-01,sub-16739,rg-395,West Europe,Functions,12,289,26.14,90.29,0,0,110.245674
2023-12-11,sub-60460,rg-905,East US,Storage Account,422,518,12.32,90.21,0,0,279.20752
2022-08-11,sub-95360,rg-299,CENTRAL US,Cosmos DB,767,959,24.32,92.07,0,0,713.063
2021-06-10,sub-25773,rg-208,West US,APP SERVICE,553,852,28.94,92.37,0,0,603.3057
2022-08-22,sub-21153,rg-753,east us,Functions,403,843,5.47,95.02,0,0,571.20703
2023-10-03,sub-79995,rg-515,East US,Functions,310,380,49.64,94.52,1,0,231.14377
2023-04-14,sub-97830,rg-379,Central US,Storage Account,84,218,29.15,97.5,0,0,117.63183
2024-02-05,sub-77063,rg-539,West Europe,Storage Account,272,675,47.53,90.84,0,0,412.72498
2023-02-23,sub-32760,rg-214,North Europe,Virtual Machine,869,1074,48.1,90.32,0,0,815.4911
2024-11-27,sub-47943,rg-906,East US,Storage Account,874,1242,46.05,92.85,0,0,876.59393
2025-06-01,sub-78702,rg-841,WEST EUROPE,SQL Database,662,1009,40.59,98.7,0,0,689.3629
2025-01-09,sub-24613,rg-902,East US,Storage Account,145,318,25.85,96.65,0,0,150.0484
2021-07-11,sub-34770,rg-241,Southeast Asia,SQL Database,664,947,8.37,95.68,0,0,660.42456
2025-12-19,sub-27289,rg-783,North Europe,Storage Account,99,229,33.09,95.35,0,0,112.552284
2023-02-22,sub-10273,rg-819,southeast asia,SQL Database,579,847,38.37,92.14,0,0,591.733
2024-01-19,sub-68143,rg-219,West Europe,FUNCTIONS,837,998,2.07,93.56,0,0,757.6907
2021-03-17,sub-61492,rg-401,East US,Storage Account,114,579,9.21,92.1,0,0,297.6901
2022-11-09,sub-61409,rg-117,WEST US,SQL Database,377,420,15.97,95.09,0,1,321.87704
2025-07-07,sub-73839,rg-450,west europe,Functions,354,382,41.96,91.52,0,0,235.67468
2025-07-16,sub-49603,rg-876,East US,Cosmos DB,355,394,38.81,97.43,0,0,247.19177
2024-05-24,sub-71468,rg-389,North Europe,Cosmos DB,264,394,2.09,91.48,0,0,192.0669
2023-05-15,sub-63121,rg-905,Central US,storage account,471,896,18.14,98.23,0,0,623.5618
2025-01-13,sub-39691,rg-534,North Europe,Functions,731,795,34.16,93.26,0,0,570.4409
2021-09-20,sub-85936,rg-881,central us,Cosmos DB,927,1065,0.6,92.6,0,0,783.0319
2023-07-29,sub-72283,rg-448,East US,SQL Database,678,756,3.08,96.8,0,1,459.58685
2022-01-24,sub-13202,rg-673,CENTRAL US,App Service,961,1386,13.03,91.88,0,0,948.5292
2024-04-07,sub-69297,rg-757,North Europe,Cosmos DB,341,823,37.13,95.3,0,0,523.3807
2022-02-21,sub-32002,rg-803,Central US,App Service,966,1432,16.71,98.99,0,0,944.4342
2025-07-29,sub-85843,rg-628,WEST US,SQL Database,813,1226,49.16,96.51,0,0,860.7531
2021-10-03,sub-63591,rg-931,North Europe,Functions,374,770,21.45,94.48,0,0,498.6355
2023-07-20,sub-63115,rg-415,Southeast Asia,VIRTUAL MACHINE,934,1107,30.98,98.53,0,0,776.11194
2021-10-05,sub-98985,rg-332,North Europe,Storage Account,578,1065,32.16,96.52,0,0,715.6213
2025-07-17,sub-68165,rg-433,Central US,Functions,615,1043,47.74,91.37,0,0,780.658
2025-02-19,sub-29728,rg-766,EAST US,App Service,210,325,8.37,96.44,0,0,194.10289
2024-06-09,sub-77114,rg-651,West Europe,Functions,139,496,12.39,99.62,1,0,257.6739
2024-04-22,sub-75103,rg-611,Central US,Storage Account,672,1161,11.98,97.02,0,0,848.5803
